"Ranking","IdProducto","VentasSemestrales","fecha","IdBodega","Salidas"
"641","4577","9794,4400","2026-05-09","11","235,1000"
"367","4854","20374,8200","2026-05-09","11","50,4000"
"361","4993","20597,8400","2026-05-09","11","187,3300"
"524","4994","12985,0000","2026-05-09","11","184,9200"
"432","4995","16276,6600","2026-05-09","11","119,0800"
"308","4996","25149,5500","2026-05-09","11","246,1200"
"164","6827","65375,8100","2026-05-09","15","7903,2600"
"1575","6903","2750,4800","2026-05-09","15","455,3900"
"1151","9793","4507,1000","2026-05-09","17","202,5000"
"1123","9113","4699,9900","2026-05-09","22","431,2300"
"1768","9722","2354,4700","2026-05-09","27","517,3500"
"883","9726","6447,8700","2026-05-09","27","813,1900"
"1043","9031","5139,5900","2026-05-09","28","1671,3800"
"545","9035","12203,9000","2026-05-09","28","1155,8800"
"588","9265","11233,2600","2026-05-09","28","609,6500"
"506","9279","13465,4000","2026-05-09","28","594,7200"
"1284","9281","3837,0200","2026-05-09","28","651,9000"
"426","9282","16573,5500","2026-05-09","28","1243,4800"
"945","9284","6007,9900","2026-05-09","28","578,4800"
"1042","9290","5161,8200","2026-05-09","28","607,5200"
"1348","9296","3545,3100","2026-05-09","28","541,1000"
"657","9297","9515,7000","2026-05-09","28","582,5500"
"1083","9298","4934,8700","2026-05-09","28","541,0900"
"362","9299","20531,9100","2026-05-09","28","1101,1000"
"1356","9309","3520,6100","2026-05-09","28","1181,9500"
"440","9401","15992,9300","2026-05-09","48","725,0700"
"497","9407","13672,9500","2026-05-09","48","2106,3500"
"636","9413","9873,0900","2026-05-09","48","549,4200"
"223","7668","39938,0000","2026-05-09","52","943,0000"
"1134","7695","4622,0000","2026-05-09","52","11,0000"
"143","7860","80108,0000","2026-05-09","52","466,0000"
"892","8041","6398,0000","2026-05-09","52","113,0000"
"342","8092","22388,0000","2026-05-09","52","120,0000"
"693","8568","8964,2419","2026-05-09","53","105,9910"
"916","9446","6238,9588","2026-05-09","53","13,2639"
"986","7481","5684,6545","2026-05-09","54","161,4400"
"996","8000","5594,1786","2026-05-09","54","31,4160"
"901","8570","6336,0225","2026-05-09","54","37,8470"
"727","9448","8376,0531","2026-05-09","54","17,5870"
"975","9452","5767,0372","2026-05-09","54","255,6769"
"1211","9453","4151,7051","2026-05-09","54","32,0050"
"1350","9454","3538,6636","2026-05-09","54","0,0040"
"984","7495","5693,9416","2026-05-09","55","348,6720"
"508","7534","13459,8869","2026-05-09","55","322,4599"
"317","7567","24119,2220","2026-05-09","55","1115,2460"
"196","7928","47272,0251","2026-05-09","55","1227,1900"
"1023","8488","5269,9123","2026-05-09","59","191,9460"
"375","8495","19487,2786","2026-05-09","59","287,8290"
"1379","8501","3418,5626","2026-05-09","59","0,3010"
"1002","8503","5513,8909","2026-05-09","59","202,7119"
"563","9004","11862,9700","2026-05-09","3","699,6100"
"200","1786","46063,0000","2026-05-09","10","295,0000"
"1843","4518","2176,7000","2026-05-09","11","35,0000"
"854","8049","6692,9437","2026-05-09","54","182,9000"
"601","1902","10866,0000","2026-05-09","10","57,0000"
"1302","7167","3736,0200","2026-05-09","17","167,3000"
"368","9002","20271,3400","2026-05-09","3","606,5100"
"460","8034","14760,1961","2026-05-09","59","176,2050"
"1112","8494","4773,5873","2026-05-09","59","140,6999"
"997","9594","5577,1929","2026-05-09","59","120,9800"
"1108","9450","4780,0697","2026-05-09","54","19,0420"
"729","9142","8325,4200","2026-05-09","6","721,6000"
"615","9364","10385,4000","2026-05-09","6","1373,1500"
"843","1721","6797,3700","2026-05-09","9","0,0800"
"1125","248","4695,0000","2026-05-09","10","20,0000"
"533","9369","12650,9500","2026-05-09","48","531,4000"
"381","7760","19133,0000","2026-05-09","52","120,0000"
"625","7831","10200,0000","2026-05-09","52","103,0000"
"749","7931","8129,3899","2026-05-09","53","86,8599"
"609","7935","10515,0835","2026-05-09","53","16,0079"
"415","9447","17090,3134","2026-05-09","54","140,2309"
"1371","9295","3442,3600","2026-05-09","28","604,5600"
"1026","7987","5251,0000","2026-05-09","52","30,0000"
"589","9344","11233,0200","2026-05-09","6","1097,3800"
"830","9135","6897,5400","2026-05-09","6","862,0000"
"836","7730","6853,5572","2026-05-09","53","19,5979"
"387","9400","18954,8900","2026-05-09","48","2549,3400"
"687","609","9028,0000","2026-05-09","10","58,0000"
"480","610","14138,0000","2026-05-09","10","66,0000"
"827","9466","6950,9931","2026-05-09","54","254,2659"
"266","9396","31677,5100","2026-05-09","48","722,3600"
"626","8021","10167,7883","2026-05-09","54","313,4950"
"268","9544","30679,0000","2026-05-09","52","576,0000"
"662","9595","9460,4083","2026-05-09","59","317,9959"
"454","7496","14994,2784","2026-05-09","55","291,1999"
"294","9405","26321,0500","2026-05-09","48","1309,8000"
"1106","7185","4801,0800","2026-05-09","15","239,0000"
"470","9597","14327,8529","2026-05-09","59","561,6440"
"130","7509","101643,0000","2026-05-09","52","360,0000"
"190","9403","50556,2000","2026-05-09","48","2222,5000"
"274","7978","29109,7704","2026-05-09","54","311,3620"
"217","1697","41728,5600","2026-05-09","9","165,0500"
"93","7676","168366,0000","2026-05-09","52","1317,0000"
"78","728","208919,4700","2026-05-09","11","291,9000"
"424","8489","16601,6079","2026-05-09","59","167,9610"
"206","9411","44194,2500","2026-05-09","48","687,8000"
"323","9596","23980,5530","2026-05-09","59","623,5159"
"210","1688","43855,2400","2026-05-09","9","4,7500"
"115","6232","124090,0000","2026-05-09","10","1520,0000"
"123","6237","108395,0000","2026-05-09","10","4989,8500"
"116","1645","124026,7500","2026-05-09","9","1,5100"
"83","1649","197685,8800","2026-05-09","9","7,5900"
"158","1127","69247,7600","2026-05-09","11","666,1300"
"63","5455","286083,0000","2026-05-09","10","2293,0000"
"120","634","118883,6900","2026-05-09","11","1095,3100"
"28","1746","573417,0400","2026-05-09","9","1866,3500"
"1365","9924","3483,4400","2026-05-09","6","739,7800"
"190","9403","50556,2000","2026-05-09","61","2222,5000"
"294","9405","26321,0500","2026-05-09","61","1309,8000"
"1292","10623","3770,9900","2026-05-09","60","1295,7700"
"435","10684","16144,0000","2026-05-09","60","3188,0800"
"1013","10855","5355,2000","2026-05-09","60","1042,9500"
"1742","10903","2405,2800","2026-05-09","60","1166,3000"
"484","10972","14104,9300","2026-05-09","60","2699,8000"
"1896","11005","2081,5900","2026-05-09","60","1377,5000"
"31","11199","532935,0000","2026-05-09","60","71448,0000"
"72","11203","225721,0000","2026-05-09","60","80556,0000"
"207","11276","43925,0600","2026-05-09","60","1930,3500"
"1325","11451","3636,3700","2026-05-09","60","583,7200"
"1633","11559","2627,1200","2026-05-09","60","521,3100"
"1510","11589","2966,5900","2026-05-09","60","1738,9100"
"1695","11686","2499,4800","2026-05-09","60","921,2400"
"1792","11711","2305,5300","2026-05-09","60","222,1200"
"29","11782","565840,0000","2026-05-09","60","222562,0000"
"1640","11791","2599,8900","2026-05-09","60","1318,2700"
"101","11798","154080,0000","2026-05-09","60","91056,0000"
"1751","11948","2388,6700","2026-05-09","60","1156,0600"
"1588","11991","2719,7700","2026-05-09","60","494,5600"
"1805","11993","2257,7600","2026-05-09","60","316,8000"
"36","12066","446000,0000","2026-05-09","60","12000,0000"
"155","12087","71178,5800","2026-05-09","60","1640,4000"
"16","12118","951052,0000","2026-05-09","60","103770,0000"
"1508","12161","2977,5800","2026-05-09","60","2977,5800"
"459","12247","14832,1500","2026-05-09","60","4796,1600"
"669","12296","9357,6900","2026-05-09","60","1027,7000"
"542","12328","12269,0000","2026-05-09","60","2495,2800"
"1092","12476","4873,6500","2026-05-09","60","1652,7000"
"629","12515","10054,4600","2026-05-09","60","5129,5200"
"1044","12536","5136,2400","2026-05-09","60","5136,2400"
"1644","196","2585,5500","2026-05-10","11","74,6000"
"627","478","10163,5600","2026-05-10","11","49,4000"
"1117","483","4744,8700","2026-05-10","11","10,0000"
"216","522","41826,1400","2026-05-10","11","47,1200"
"1688","560","2506,8400","2026-05-10","11","5,3000"
"1157","561","4453,2700","2026-05-10","11","14,4500"
"1648","565","2572,9500","2026-05-10","11","31,4500"
"1512","587","2962,3500","2026-05-10","11","19,2500"
"937","608","6101,6700","2026-05-10","11","9,7000"
"1273","663","3873,4500","2026-05-10","11","142,2000"
"713","709","8594,9700","2026-05-10","11","139,7000"
"686","726","9030,5400","2026-05-10","11","38,4000"
"82","755","198295,6500","2026-05-10","11","1112,4000"
"1789","772","2311,0500","2026-05-10","11","6,5000"
"1553","931","2824,9900","2026-05-10","11","8,1500"
"1294","949","3765,3000","2026-05-10","11","29,4100"
"1525","950","2919,8200","2026-05-10","11","32,0300"
"618","952","10307,2700","2026-05-10","11","71,8600"
"397","1024","18284,2600","2026-05-10","11","162,4400"
"654","3296","9585,9500","2026-05-10","11","6,9100"
"349","3297","21817,0000","2026-05-10","11","3,1700"
"521","3298","13037,9200","2026-05-10","11","25,5200"
"576","3299","11636,6300","2026-05-10","11","19,1600"
"1317","3304","3679,8300","2026-05-10","11","15,7300"
"762","3305","7935,5900","2026-05-10","11","30,9500"
"920","3308","6219,3100","2026-05-10","11","57,9900"
"620","3309","10289,0100","2026-05-10","11","43,2800"
"1004","4062","5480,0000","2026-05-10","11","10,0000"
"1609","4134","2682,9500","2026-05-10","11","25,0000"
"641","4577","9794,4400","2026-05-10","11","155,7000"
"1522","4708","2946,5800","2026-05-10","11","76,1000"
"361","4993","20597,8400","2026-05-10","11","260,0200"
"524","4994","12985,0000","2026-05-10","11","24,3600"
"432","4995","16276,6600","2026-05-10","11","112,8300"
"308","4996","25149,5500","2026-05-10","11","264,9700"
"613","6857","10404,5500","2026-05-10","15","2665,5600"
"1394","7201","3380,2900","2026-05-10","15","1297,4600"
"1151","9793","4507,1000","2026-05-10","17","189,4000"
"508","7534","13459,8869","2026-05-10","55","405,2550"
"317","7567","24119,2220","2026-05-10","55","1558,9770"
"1302","7167","3736,0200","2026-05-10","17","154,4000"
"394","7171","18594,0500","2026-05-10","15","514,0000"
"78","728","208919,4700","2026-05-10","11","451,9100"
"321","7226","23985,7200","2026-05-10","15","904,4400"
"158","1127","69247,7600","2026-05-10","11","417,3700"
"120","634","118883,6900","2026-05-10","11","696,0200"
"626","8021","10167,7883","2026-05-11","54","222,5540"
"990","5880","5637,8000","2026-05-11","9","664,8800"
"925","7915","6187,1509","2026-05-11","54","1,3850"
"684","1722","9103,1600","2026-05-11","9","83,1700"
"1492","1754","3033,3300","2026-05-11","9","182,0900"
"1843","4518","2176,7000","2026-05-11","11","68,0000"
"1117","483","4744,8700","2026-05-11","11","10,8000"
"1468","9456","3102,4148","2026-05-11","54","8,6730"
"1261","9190","3925,6400","2026-05-11","6","757,6600"
"274","7978","29109,7704","2026-05-11","54","90,5619"
"570","9366","11712,0500","2026-05-11","6","547,4600"
"75","1663","215639,3200","2026-05-11","9","7174,2900"
"120","634","118883,6900","2026-05-11","11","616,3600"
"305","9128","25234,7800","2026-05-11","6","794,4500"
"1185","8528","4320,6888","2026-05-11","57","100,6500"
"233","1653","37708,4600","2026-05-11","9","538,1700"
"889","7894","6411,0000","2026-05-11","53","582,0000"
"1289","7459","3783,3879","2026-05-11","57","156,0200"
"713","709","8594,9700","2026-05-11","11","229,2000"
"901","8570","6336,0225","2026-05-11","54","8,6609"
"687","609","9028,0000","2026-05-11","10","126,0000"
"174","1647","58531,6800","2026-05-11","9","55,6700"
"1151","9793","4507,1000","2026-05-11","17","146,4000"
"1014","6233","5331,0000","2026-05-11","10","96,0000"
"1106","7185","4801,0800","2026-05-11","15","147,0000"
"141","570","81613,0000","2026-05-11","10","781,0000"
"218","7265","41302,0000","2026-05-11","16","1252,0000"
"154","1717","71858,2500","2026-05-11","9","528,5400"
"349","3297","21817,0000","2026-05-11","11","52,9400"
"1157","561","4453,2700","2026-05-11","11","7,5900"
"447","9349","15338,8700","2026-05-11","5","1388,2400"
"576","3299","11636,6300","2026-05-11","11","51,4400"
"521","3298","13037,9200","2026-05-11","11","46,3500"
"195","9354","48658,8600","2026-05-11","6","1400,9000"
"625","7831","10200,0000","2026-05-11","52","59,0000"
"966","9175","5843,7900","2026-05-11","6","800,3000"
"734","9090","8285,9900","2026-05-11","6","726,1100"
"83","1649","197685,8800","2026-05-11","9","3815,4700"
"517","7933","13228,0000","2026-05-11","52","219,0000"
"1181","1720","4329,3600","2026-05-11","9","54,9400"
"508","7534","13459,8869","2026-05-11","55","57,6150"
"1205","1901","4170,0000","2026-05-11","10","10,0000"
"1867","8042","2139,0000","2026-05-11","52","101,0000"
"975","9452","5767,0372","2026-05-11","54","184,9230"
"705","6895","8708,0000","2026-05-11","16","662,0000"
"1648","565","2572,9500","2026-05-11","11","18,6600"
"304","1977","25275,2000","2026-05-11","9","585,6000"
"160","1909","68970,1100","2026-05-11","9","365,2800"
"795","8567","7427,5352","2026-05-11","54","140,7949"
"292","754","26456,8200","2026-05-11","11","181,5200"
"460","8034","14760,1961","2026-05-11","59","163,1279"
"87","1650","174537,1600","2026-05-11","9","2388,3200"
"158","1127","69247,7600","2026-05-11","11","364,9200"
"187","9543","51917,0000","2026-05-11","52","552,0000"
"567","721","11747,0000","2026-05-11","11","85,0000"
"1317","3304","3679,8300","2026-05-11","11","59,5200"
"1066","7900","4999,0000","2026-05-11","52","50,0000"
"485","9189","14086,9200","2026-05-11","6","1666,7100"
"142","5456","81592,0000","2026-05-11","10","1966,0000"
"268","9544","30679,0000","2026-05-11","52","91,0000"
"424","8489","16601,6079","2026-05-11","59","101,4210"
"773","7793","7822,0000","2026-05-11","52","4,0000"
"686","726","9030,5400","2026-05-11","11","33,4000"
"306","6783","25231,6900","2026-05-11","15","167,0000"
"1529","679","2901,7000","2026-05-11","11","16,6000"
"654","3296","9585,9500","2026-05-11","11","12,2400"
"126","6236","107569,0000","2026-05-11","10","1400,0000"
"620","3309","10289,0100","2026-05-11","11","41,5500"
"104","6775","148950,0000","2026-05-11","16","2000,0000"
"660","1778","9478,8000","2026-05-11","10","198,0000"
"1789","772","2311,0500","2026-05-11","11","16,5000"
"117","1780","120432,0000","2026-05-11","10","3670,0000"
"216","522","41826,1400","2026-05-11","11","81,7300"
"618","952","10307,2700","2026-05-11","11","73,3200"
"93","7676","168366,0000","2026-05-11","52","1056,0000"
"524","4994","12985,0000","2026-05-11","11","70,1100"
"920","3308","6219,3100","2026-05-11","11","20,4300"
"381","7760","19133,0000","2026-05-11","52","271,0000"
"1026","7987","5251,0000","2026-05-11","52","148,0000"
"276","9339","28478,5800","2026-05-11","5","5017,8600"
"559","148","12006,0000","2026-05-11","10","72,0000"
"367","4854","20374,8200","2026-05-11","11","67,3600"
"852","9233","6698,1900","2026-05-11","5","772,5800"
"1220","1968","4135,0000","2026-05-11","10","111,0000"
"431","1787","16288,0000","2026-05-11","10","30,0000"
"728","9338","8368,5800","2026-05-11","5","1279,9800"
"375","8495","19487,2786","2026-05-11","59","89,3379"
"150","6239","74800,0000","2026-05-11","10","1916,0000"
"307","1677","25213,7700","2026-05-11","9","72,4300"
"123","6237","108395,0000","2026-05-11","10","955,8200"
"184","6778","52700,0000","2026-05-11","16","200,0000"
"892","8041","6398,0000","2026-05-11","52","207,0000"
"537","1695","12620,5100","2026-05-11","9","65,2300"
"273","4421","29287,7500","2026-05-11","9","646,5500"
"727","9448","8376,0531","2026-05-11","54","2,0030"
"1294","949","3765,3000","2026-05-11","11","1,5100"
"814","7312","7146,0000","2026-05-11","16","96,0000"
"21","9185","672500,0000","2026-05-11","6","95000,0000"
"662","9595","9460,4083","2026-05-11","59","129,9670"
"433","9096","16256,1200","2026-05-11","5","3069,0100"
"1701","6838","2490,0000","2026-05-11","16","371,0000"
"1023","8488","5269,9123","2026-05-11","59","56,2130"
"641","4577","9794,4400","2026-05-11","11","242,2000"
"1245","2078","3977,0000","2026-05-11","10","136,0000"
"609","7935","10515,0835","2026-05-11","53","68,6179"
"937","608","6101,6700","2026-05-11","11","23,7900"
"308","4996","25149,5500","2026-05-11","11","268,2400"
"1971","4519","1902,3000","2026-05-11","11","34,0000"
"592","7719","11133,0965","2026-05-11","56","174,4400"
"1984","7701","1865,3394","2026-05-11","54","2,2400"
"217","1697","41728,5600","2026-05-11","9","136,7200"
"138","1648","88170,2700","2026-05-11","9","2543,7700"
"1788","7927","2314,0485","2026-05-11","56","49,5000"
"211","1665","43698,9700","2026-05-11","9","882,9000"
"1141","9008","4559,1400","2026-05-11","5","664,3000"
"197","8054","47001,0000","2026-05-11","52","1194,0000"
"82","755","198295,6500","2026-05-11","11","775,9500"
"1919","5344","2028,0000","2026-05-11","10","108,0000"
"1545","9465","2843,1212","2026-05-11","54","113,0460"
"535","6894","12625,0000","2026-05-11","16","900,0000"
"432","4995","16276,6600","2026-05-11","11","107,4200"
"1108","9450","4780,0697","2026-05-11","54","7,9279"
"272","7947","29533,0000","2026-05-11","52","4,0000"
"1512","587","2962,3500","2026-05-11","11","9,6500"
"627","478","10163,5600","2026-05-11","11","28,7200"
"63","5455","286083,0000","2026-05-11","10","4646,0000"
"277","9075","28339,7800","2026-05-11","6","2173,2600"
"238","9360","36876,3800","2026-05-11","6","726,9300"
"891","8505","6398,0241","2026-05-11","59","69,9449"
"196","7928","47272,0251","2026-05-11","55","325,3700"
"609","7935","10515,0835","2026-05-11","54","0,0010"
"466","9020","14547,2500","2026-05-11","5","633,5200"
"681","9039","9184,3000","2026-05-11","5","482,8600"
"693","8568","8964,2419","2026-05-11","54","160,2440"
"255","6834","32905,0000","2026-05-11","16","480,0000"
"115","6232","124090,0000","2026-05-11","10","2131,0000"
"1688","560","2506,8400","2026-05-11","11","13,9000"
"116","1645","124026,7500","2026-05-11","9","4447,0600"
"871","8527","6544,8262","2026-05-11","56","62,3699"
"223","7668","39938,0000","2026-05-11","52","354,0000"
"1281","6773","3841,0000","2026-05-11","16","117,0000"
"763","8115","7931,0000","2026-05-11","52","252,0000"
"363","9163","20521,7700","2026-05-11","6","716,0300"
"114","1671","125202,7100","2026-05-11","9","337,5800"
"480","610","14138,0000","2026-05-11","10","32,0000"
"572","542","11689,0000","2026-05-11","10","140,0000"
"1344","1930","3558,0000","2026-05-11","10","24,0000"
"1644","196","2585,5500","2026-05-11","11","4,3000"
"491","1664","13879,3000","2026-05-11","9","33,9200"
"1354","8499","3529,6925","2026-05-11","59","2,7000"
"1304","2011","3732,0000","2026-05-11","10","8,0000"
"624","1907","10234,0000","2026-05-11","10","66,0000"
"24","5454","598292,0000","2026-05-11","10","9067,0000"
"323","9596","23980,5530","2026-05-11","59","57,7500"
"342","8092","22388,0000","2026-05-11","52","4,0000"
"1225","1194","4084,4700","2026-05-11","11","38,3600"
"143","7860","80108,0000","2026-05-11","52","8,0000"
"1555","9649","2821,4900","2026-05-11","15","502,0000"
"78","728","208919,4700","2026-05-11","11","1031,3900"
"361","4993","20597,8400","2026-05-11","11","193,8400"
"298","9232","25647,8200","2026-05-11","5","624,4600"
"390","9356","18861,7400","2026-05-11","6","955,0500"
"747","1779","8148,0000","2026-05-11","10","532,0000"
"109","1699","134526,3100","2026-05-11","9","6920,0800"
"275","1704","28528,7200","2026-05-11","9","810,3500"
"843","1721","6797,3700","2026-05-11","9","224,3900"
"997","9594","5577,1929","2026-05-11","59","19,9029"
"130","7509","101643,0000","2026-05-11","52","374,0000"
"1252","7899","3949,0000","2026-05-11","52","4,0000"
"282","9437","27738,8400","2026-05-11","6","619,6000"
"210","1688","43855,2400","2026-05-11","9","1188,8100"
"1525","950","2919,8200","2026-05-11","11","50,0700"
"249","1702","34812,2000","2026-05-11","9","179,3800"
"1302","7167","3736,0200","2026-05-11","17","126,9000"
"601","1902","10866,0000","2026-05-11","10","25,0000"
"835","9337","6855,8600","2026-05-11","5","693,5000"
"1004","4062","5480,0000","2026-05-11","11","125,0000"
"344","1683","22308,5700","2026-05-11","9","296,7500"
"762","3305","7935,5900","2026-05-11","11","30,7900"
"1496","8569","3028,2235","2026-05-11","54","3,3759"
"436","1855","16135,0000","2026-05-11","10","130,0000"
"1382","1835","3415,0000","2026-05-11","10","5,0000"
"28","1746","573417,0400","2026-05-11","9","1889,0600"
"1852","7580","2160,3159","2026-05-11","59","363,7440"
"235","10877","37244,7700","2026-05-11","60","6072,7500"
"484","10972","14104,9300","2026-05-11","60","3019,1000"
"443","11086","15563,6800","2026-05-11","60","1878,2700"
"1180","11117","4338,9300","2026-05-11","60","883,8400"
"766","11138","7881,9500","2026-05-11","60","1916,4200"
"895","11189","6379,0000","2026-05-11","60","477,0500"
"465","11190","14626,5600","2026-05-11","60","1827,7000"
"902","12182","6335,8700","2026-05-11","60","1279,1400"
"44","12628","357000,0000","2026-05-11","61","70640,0000"
"22","12629","634580,0000","2026-05-11","61","249840,0000"
"7","12630","5001360,0000","2026-05-11","61","1322460,0000"
"1780","12656","2324,4500","2026-05-11","61","8,9800"
"650","8993","9649,5800","2026-05-12","3","326,6800"
"991","9005","5627,5900","2026-05-12","3","533,2300"
"219","9115","41203,6200","2026-05-12","6","2196,0300"
"305","9128","25234,7800","2026-05-12","6","740,3400"
"199","9194","46498,0900","2026-05-12","6","3784,5300"
"328","9197","23505,0900","2026-05-12","6","1449,7400"
"604","9205","10626,5900","2026-05-12","6","922,0500"
"183","9333","53085,5800","2026-05-12","6","2672,6500"
"195","9354","48658,8600","2026-05-12","6","725,6300"
"876","9462","6501,7800","2026-05-12","6","540,7000"
"138","1648","88170,2700","2026-05-12","9","385,4000"
"233","1653","37708,4600","2026-05-12","9","3311,1700"
"491","1664","13879,3000","2026-05-12","9","1,6000"
"211","1665","43698,9700","2026-05-12","9","1180,5200"
"344","1683","22308,5700","2026-05-12","9","2657,1800"
"210","1688","43855,2400","2026-05-12","9","2192,9100"
"537","1695","12620,5100","2026-05-12","9","104,1200"
"109","1699","134526,3100","2026-05-12","9","3086,2600"
"249","1702","34812,2000","2026-05-12","9","286,3500"
"275","1704","28528,7200","2026-05-12","9","901,8300"
"301","1713","25553,9800","2026-05-12","9","260,3200"
"154","1717","71858,2500","2026-05-12","9","561,6600"
"1181","1720","4329,3600","2026-05-12","9","210,7900"
"684","1722","9103,1600","2026-05-12","9","115,0300"
"572","542","11689,0000","2026-05-12","10","759,0000"
"141","570","81613,0000","2026-05-12","10","433,0000"
"747","1779","8148,0000","2026-05-12","10","266,0000"
"117","1780","120432,0000","2026-05-12","10","724,0000"
"431","1787","16288,0000","2026-05-12","10","66,0000"
"548","1798","12195,0000","2026-05-12","10","138,0000"
"1966","1821","1918,0000","2026-05-12","10","108,0000"
"628","1840","10061,0000","2026-05-12","10","69,0000"
"1894","1843","2085,0000","2026-05-12","10","114,0000"
"1855","1848","2157,0000","2026-05-12","10","228,0000"
"436","1855","16135,0000","2026-05-12","10","120,0000"
"357","1884","20743,0000","2026-05-12","10","100,0000"
"624","1907","10234,0000","2026-05-12","10","132,0000"
"1344","1930","3558,0000","2026-05-12","10","56,0000"
"631","2019","9969,0000","2026-05-12","10","50,0000"
"1245","2078","3977,0000","2026-05-12","10","400,0000"
"1542","2091","2850,0000","2026-05-12","10","30,0000"
"24","5454","598292,0000","2026-05-12","10","7907,0000"
"126","6236","107569,0000","2026-05-12","10","110,0000"
"150","6239","74800,0000","2026-05-12","10","1180,0000"
"627","478","10163,5600","2026-05-12","11","69,7500"
"1117","483","4744,8700","2026-05-12","11","67,9000"
"216","522","41826,1400","2026-05-12","11","467,2000"
"1688","560","2506,8400","2026-05-12","11","27,2000"
"1157","561","4453,2700","2026-05-12","11","12,6000"
"1648","565","2572,9500","2026-05-12","11","12,1500"
"1512","587","2962,3500","2026-05-12","11","11,1000"
"937","608","6101,6700","2026-05-12","11","32,3000"
"713","709","8594,9700","2026-05-12","11","50,7000"
"567","721","11747,0000","2026-05-12","11","68,0000"
"686","726","9030,5400","2026-05-12","11","33,4000"
"292","754","26456,8200","2026-05-12","11","308,9300"
"82","755","198295,6500","2026-05-12","11","449,8500"
"1764","766","2363,1500","2026-05-12","11","44,9500"
"1789","772","2311,0500","2026-05-12","11","6,7000"
"1294","949","3765,3000","2026-05-12","11","0,9800"
"1525","950","2919,8200","2026-05-12","11","1,4000"
"618","952","10307,2700","2026-05-12","11","0,1200"
"397","1024","18284,2600","2026-05-12","11","3,5600"
"1225","1194","4084,4700","2026-05-12","11","0,6500"
"654","3296","9585,9500","2026-05-12","11","16,9800"
"349","3297","21817,0000","2026-05-12","11","40,2100"
"521","3298","13037,9200","2026-05-12","11","24,6100"
"576","3299","11636,6300","2026-05-12","11","18,1700"
"1317","3304","3679,8300","2026-05-12","11","35,3500"
"620","3309","10289,0100","2026-05-12","11","3,1600"
"1609","4134","2682,9500","2026-05-12","11","1,0000"
"641","4577","9794,4400","2026-05-12","11","55,9000"
"367","4854","20374,8200","2026-05-12","11","119,6400"
"361","4993","20597,8400","2026-05-12","11","138,4300"
"524","4994","12985,0000","2026-05-12","11","55,4700"
"432","4995","16276,6600","2026-05-12","11","54,2300"
"308","4996","25149,5500","2026-05-12","11","217,5400"
"385","6769","18993,0000","2026-05-12","16","165,0000"
"857","6772","6658,0000","2026-05-12","16","25,0000"
"104","6775","148950,0000","2026-05-12","16","2000,0000"
"255","6834","32905,0000","2026-05-12","16","440,0000"
"1701","6838","2490,0000","2026-05-12","16","30,0000"
"1186","6915","4311,0000","2026-05-12","16","330,0000"
"1797","7190","2291,0000","2026-05-12","16","150,0000"
"814","7312","7146,0000","2026-05-12","16","80,0000"
"130","7509","101643,0000","2026-05-12","52","698,0000"
"316","7554","24394,0000","2026-05-12","52","921,0000"
"93","7676","168366,0000","2026-05-12","52","578,0000"
"381","7760","19133,0000","2026-05-12","52","240,0000"
"995","7774","5610,0000","2026-05-12","52","840,0000"
"143","7860","80108,0000","2026-05-12","52","145,0000"
"1252","7899","3949,0000","2026-05-12","52","203,0000"
"892","8041","6398,0000","2026-05-12","52","250,0000"
"1867","8042","2139,0000","2026-05-12","52","59,0000"
"581","8122","11498,0000","2026-05-12","52","500,0000"
"817","7454","7105,0000","2026-05-12","53","256,0000"
"1511","8075","2963,9268","2026-05-12","53","141,6600"
"609","7935","10515,0835","2026-05-12","54","42,6130"
"1990","8561","1842,6220","2026-05-12","54","20,8799"
"795","8567","7427,5352","2026-05-12","54","6,6749"
"693","8568","8964,2419","2026-05-12","54","44,4099"
"901","8570","6336,0225","2026-05-12","54","86,8209"
"727","9448","8376,0531","2026-05-12","54","84,0769"
"1211","9453","4151,7051","2026-05-12","54","81,1689"
"296","8118","25988,1234","2026-05-12","55","1462,2570"
"592","7719","11133,0965","2026-05-12","56","92,9399"
"871","8527","6544,8262","2026-05-12","56","27,9699"
"1289","7459","3783,3879","2026-05-12","57","32,0200"
"1131","7485","4637,1987","2026-05-12","57","30,9699"
"1185","8528","4320,6888","2026-05-12","57","54,2000"
"460","8034","14760,1961","2026-05-12","59","360,8920"
"704","8492","8717,5813","2026-05-12","59","80,0889"
"376","8493","19425,6188","2026-05-12","59","42,0339"
"375","8495","19487,2786","2026-05-12","59","161,0230"
"1354","8499","3529,6925","2026-05-12","59","81,4330"
"1002","8503","5513,8909","2026-05-12","59","69,1419"
"891","8505","6398,0241","2026-05-12","59","279,2860"
"896","8508","6366,7609","2026-05-12","59","87,9669"
"1142","9557","4552,7156","2026-05-12","59","13,5000"
"563","9004","11862,9700","2026-05-12","3","880,1500"
"200","1786","46063,0000","2026-05-12","10","152,0000"
"474","1781","14233,0000","2026-05-12","10","1260,0000"
"1026","7987","5251,0000","2026-05-12","52","154,0000"
"727","9448","8376,0531","2026-05-12","53","9,3599"
"1108","9450","4780,0697","2026-05-12","54","216,1699"
"206","9411","44194,2500","2026-05-12","48","1425,4500"
"662","9595","9460,4083","2026-05-12","59","329,7819"
"689","9455","9013,8425","2026-05-12","53","19,5840"
"676","7898","9314,0070","2026-05-12","56","539,0700"
